fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0

grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0

linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0

fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0

grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
,0,0
0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0

cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0

grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0

afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
linke,2019-01-01,2019-07-17,282,1,282,282,282,282,-69.682999671204,-69.682999671204,-0.24710283571349,0.35742350883419,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
spd,2019-01-01,2019-07-17,1959,1,1959,1959,1959,1959,-399.07109988906,-399.07109988906,-0.20371163853449,2.4829526730716,0,0,0,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
afd,2019-01-01,2019-07-17,1162,1,1162,1162,1162,1162,-385.7717008313,-385.7717008313,-0.33198941551747,1.4727876498771,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
grüne,2019-01-01,2019-07-17,490,1,490,490,490,490,-85.53219979821,-85.53219979821,-0.17455550979227,0.62105503308069,0,0,0,0
,0
fdp,2019-01-01,2019-07-17,357,1,357,357,357,357,-85.57229955506,-85.57229955506,-0.2396983180814,0.45248295267307,0,0,0,0
cdu,2019-01-01,2019-07-17,1691,1,1691,1691,1691,1691,-354.36990148851,-354.36990148851,-0.20956233086252,2.143273593754,0,0,0,0
